"","SKU.Code","Design.No.","Stock","Category","Size","Color"
"2307","J0315-KR-XXL","J0315",6,"KURTA","XXL","Grey"
"2308","J0317-KR-L","J0317",2,"KURTA","L","Red"
"2309","J0317-KR-M","J0317",2,"KURTA","M","Red"
"2310","J0317-KR-S","J0317",3,"KURTA","S","Red"
"2311","J0317-KR-XL","J0317",6,"KURTA","XL","Red"
"2312","J0317-KR-XXL","J0317",3,"KURTA","XXL","Red"
"2313","J0317-KR-XXXL","J0317",1,"KURTA","XXXL","Red"
"2314","J0318-KR-L","J0318",1,"KURTA","L","Black"
"2315","J0318-KR-M","J0318",0,"KURTA","M","Black"
"2316","J0318-KR-S","J0318",1,"KURTA","S","Black"
"2317","J0318-KR-XL","J0318",1,"KURTA","XL","Black"
"2318","J0318-KR-XXL","J0318",2,"KURTA","XXL","Black"
"2319","J0318-KR-XXXL","J0318",1,"KURTA","XXXL","Black"
"2320","J0319-KR-L","J0319",3,"KURTA","L","Yellow"
"2321","J0319-KR-M","J0319",2,"KURTA","M","Yellow"
"2322","J0319-KR-S","J0319",2,"KURTA","S","Yellow"
"2323","J0319-KR-XL","J0319",2,"KURTA","XL","Yellow"
"2324","J0319-KR-XXL","J0319",3,"KURTA","XXL","Yellow"
"2325","J0320-KR-L","J0320",4,"KURTA","L","Black"
"2326","J0320-KR-M","J0320",2,"KURTA","M","Black"
"2327","J0320-KR-S","J0320",2,"KURTA","S","Black"
"2328","J0320-KR-XL","J0320",1,"KURTA","XL","Black"
"2329","J0320-KR-XXL","J0320",2,"KURTA","XXL","Black"
"2330","J0321-KR-L","J0321",2,"KURTA","L","Grey"
"2331","J0321-KR-M","J0321",2,"KURTA","M","Grey"
"2332","J0321-KR-S","J0321",2,"KURTA","S","Grey"
"2333","J0321-KR-XL","J0321",1,"KURTA","XL","Grey"
"2334","J0321-KR-XXL","J0321",2,"KURTA","XXL","Grey"
"2335","J0321-KR-XXXL","J0321",1,"KURTA","XXXL","Grey"
"2336","J0322-KR-L","J0322",2,"KURTA","L","Black"
"2337","J0322-KR-M","J0322",2,"KURTA","M","Black"
"2338","J0322-KR-S","J0322",2,"KURTA","S","Black"
"2339","J0322-KR-XL","J0322",0,"KURTA","XL","Black"
"2340","J0322-KR-XXL","J0322",4,"KURTA","XXL","Black"
"2341","J0323-CD-L","J0323",2,"CARDIGAN","L","Cream"
"2342","J0323-CD-M","J0323",5,"CARDIGAN","M","Cream"
"2343","J0323-CD-S","J0323",4,"CARDIGAN","S","Cream"
"2344","J0323-CD-XL","J0323",3,"CARDIGAN","XL","Cream"
"2345","J0323-CD-XXL","J0323",2,"CARDIGAN","XXL","Cream"
"2346","J0324-CD-L","J0324",4,"CARDIGAN","L","Blue"
"2347","J0324-CD-M","J0324",2,"CARDIGAN","M","Blue"
"2348","J0324-CD-S","J0324",3,"CARDIGAN","S","Blue"
"2349","J0324-CD-XL","J0324",2,"CARDIGAN","XL","Blue"
"2350","J0324-CD-XXL","J0324",2,"CARDIGAN","XXL","Blue"
"2351","J0324-CD-XXXL","J0324",1,"CARDIGAN","XXXL","Blue"
"2352","J0328-KR-L","J0328",0,"KURTA","L","White"
"2353","J0328-KR-M","J0328",0,"KURTA","M","White"
"2354","J0328-KR-S","J0328",0,"KURTA","S","White"
"2355","J0328-KR-XL","J0328",0,"KURTA","XL","White"
"2356","J0328-KR-XS","J0328",1,"KURTA","XS","White"
"2357","J0328-KR-XXL","J0328",0,"KURTA","XXL","White"
"2358","J0328-KR-XXXL","J0328",0,"KURTA","XXXL","White"
"2359","J0329-KR-L","J0329",0,"KURTA","L","Yellow"
"2360","J0329-KR-M","J0329",0,"KURTA","M","Yellow"
"2361","J0329-KR-S","J0329",2,"KURTA","S","Yellow"
"2362","J0329-KR-XL","J0329",26,"KURTA","XL","Yellow"
"2363","J0329-KR-XS","J0329",24,"KURTA","XS","Yellow"
"2364","J0329-KR-XXL","J0329",6,"KURTA","XXL","Yellow"
"2365","J0329-KR-XXXL","J0329",7,"KURTA","XXXL","Yellow"
"2366","J0330-KR-L","J0330",6,"KURTA","L","Blue"
"2367","J0330-KR-M","J0330",8,"KURTA","M","Blue"
"2368","J0330-KR-S","J0330",6,"KURTA","S","Blue"
"2369","J0330-KR-XL","J0330",3,"KURTA","XL","Blue"
"2370","J0330-KR-XS","J0330",5,"KURTA","XS","Blue"
"2371","J0330-KR-XXL","J0330",24,"KURTA","XXL","Blue"
"2372","J0330-KR-XXXL","J0330",23,"KURTA","XXXL","Blue"
"2373","J0331-KR-L","J0331",57,"KURTA","L","Purple"
"2374","J0331-KR-M","J0331",64,"KURTA","M","Purple"
"2375","J0331-KR-S","J0331",50,"KURTA","S","Purple"
"2376","J0331-KR-XL","J0331",51,"KURTA","XL","Purple"
"2377","J0331-KR-XS","J0331",52,"KURTA","XS","Purple"
"2378","J0331-KR-XXL","J0331",60,"KURTA","XXL","Purple"
"2379","J0331-KR-XXXL","J0331",27,"KURTA","XXXL","Purple"
"2380","J0332-DR-L","J0332",0,"DRESS","L","Pink"
"2381","J0332-DR-M","J0332",3,"DRESS","M","Pink"
"2382","J0332-DR-S","J0332",2,"DRESS","S","Pink"
"2383","J0332-DR-XL","J0332",3,"DRESS","XL","Pink"
"2384","J0332-DR-XS","J0332",1,"DRESS","XS","Pink"
"2385","J0332-DR-XXL","J0332",4,"DRESS","XXL","Pink"
"2386","J0332-DR-XXXL","J0332",2,"DRESS","XXXL","Pink"
"2387","J0333-DR-L","J0333",28,"DRESS","L","Blue"
"2388","J0333-DR-M","J0333",29,"DRESS","M","Blue"
"2389","J0333-DR-S","J0333",5,"DRESS","S","Blue"
"2390","J0333-DR-XL","J0333",78,"DRESS","XL","Blue"
"2391","J0333-DR-XS","J0333",42,"DRESS","XS","Blue"
"2392","J0333-DR-XXL","J0333",65,"DRESS","XXL","Blue"
"2393","J0333-DR-XXXL","J0333",36,"DRESS","XXXL","Blue"
"2394","J0334-TP-L","J0334",22,"TOP","L","Orange"
"2395","J0334-TP-M","J0334",22,"TOP","M","Orange"
"2396","J0334-TP-S","J0334",5,"TOP","S","Orange"
"2397","J0334-TP-XL","J0334",2,"TOP","XL","Orange"
"2398","J0334-TP-XS","J0334",44,"TOP","XS","Orange"
"2399","J0334-TP-XXL","J0334",15,"TOP","XXL","Orange"
"2400","J0334-TP-XXXL","J0334",42,"TOP","XXXL","Orange"
"2401","J0335-DR-L","J0335",11,"DRESS","L","Orange"
"2402","J0335-DR-M","J0335",13,"DRESS","M","Orange"
"2403","J0335-DR-S","J0335",28,"DRESS","S","Orange"
"2404","J0335-DR-XL","J0335",13,"DRESS","XL","Orange"
"2405","J0335-DR-XS","J0335",122,"DRESS","XS","Orange"
"2406","J0335-DR-XXL","J0335",3,"DRESS","XXL","Orange"
"2407","J0335-DR-XXXL","J0335",6,"DRESS","XXXL","Orange"
"2408","J0336-TP-L","J0336",26,"TOP","L","Blue"
"2409","J0336-TP-M","J0336",41,"TOP","M","Blue"
"2410","J0336-TP-S","J0336",54,"TOP","S","Blue"
"2411","J0336-TP-XL","J0336",50,"TOP","XL","Blue"
"2412","J0336-TP-XS","J0336",27,"TOP","XS","Blue"
"2413","J0336-TP-XXL","J0336",63,"TOP","XXL","Blue"
"2414","J0336-TP-XXXL","J0336",48,"TOP","XXXL","Blue"
"2415","J0337-TP-L","J0337",60,"TOP","L","Mustard"
"2416","J0337-TP-M","J0337",69,"TOP","M","Mustard"
"2417","J0337-TP-S","J0337",58,"TOP","S","Mustard"
"2418","J0337-TP-XL","J0337",75,"TOP","XL","Mustard"
"2419","J0337-TP-XS","J0337",21,"TOP","XS","Mustard"
"2420","J0337-TP-XXL","J0337",46,"TOP","XXL","Mustard"
"2421","J0337-TP-XXXL","J0337",15,"TOP","XXXL","Mustard"
"2422","J0338-DR-L","J0338",145,"DRESS","L","Mustard"
"2423","J0338-DR-M","J0338",224,"DRESS","M","Mustard"
"2424","J0338-DR-S","J0338",245,"DRESS","S","Mustard"
"2425","J0338-DR-XL","J0338",116,"DRESS","XL","Mustard"
"2426","J0338-DR-XS","J0338",146,"DRESS","XS","Mustard"
"2427","J0338-DR-XXL","J0338",37,"DRESS","XXL","Mustard"
"2428","J0338-DR-XXXL","J0338",52,"DRESS","XXXL","Mustard"
"2429","J0339-DR-L","J0339",5,"DRESS","L","Green"
"2430","J0339-DR-M","J0339",12,"DRESS","M","Green"
"2431","J0339-DR-S","J0339",100,"DRESS","S","Green"
"2432","J0339-DR-XL","J0339",17,"DRESS","XL","Green"
"2433","J0339-DR-XS","J0339",46,"DRESS","XS","Green"
"2434","J0339-DR-XXL","J0339",20,"DRESS","XXL","Green"
"2435","J0339-DR-XXXL","J0339",10,"DRESS","XXXL","Green"
"2436","J0340-TP-L","J0340",86,"TOP","L","Green"
"2437","J0340-TP-M","J0340",40,"TOP","M","Green"
"2438","J0340-TP-S","J0340",12,"TOP","S","Green"
"2439","J0340-TP-XL","J0340",21,"TOP","XL","Green"
"2440","J0340-TP-XS","J0340",49,"TOP","XS","Green"
"2441","J0340-TP-XXL","J0340",24,"TOP","XXL","Green"
"2442","J0340-TP-XXXL","J0340",18,"TOP","XXXL","Green"
"2443","J0341-DR-L","J0341",193,"DRESS","L","Blue"
"2444","J0341-DR-M","J0341",198,"DRESS","M","Blue"
"2445","J0341-DR-S","J0341",441,"DRESS","S","Blue"
"2446","J0341-DR-XL","J0341",31,"DRESS","XL","Blue"
"2447","J0341-DR-XS","J0341",77,"DRESS","XS","Blue"
"2448","J0341-DR-XXL","J0341",166,"DRESS","XXL","Blue"
"2449","J0341-DR-XXXL","J0341",329,"DRESS","XXXL","Blue"
"2450","J0342-TP-L","J0342",70,"TOP","L","Blue"
"2451","J0342-TP-M","J0342",182,"TOP","M","Blue"
"2452","J0342-TP-S","J0342",151,"TOP","S","Blue"
"2453","J0342-TP-XL","J0342",92,"TOP","XL","Blue"
"2454","J0342-TP-XS","J0342",116,"TOP","XS","Blue"
"2455","J0342-TP-XXL","J0342",61,"TOP","XXL","Blue"
"2456","J0342-TP-XXXL","J0342",49,"TOP","XXXL","Blue"
"2457","J0343-DR-L","J0343",83,"DRESS","L","Navy Blue"
"2458","J0343-DR-M","J0343",153,"DRESS","M","Navy Blue"
"2459","J0343-DR-S","J0343",108,"DRESS","S","Navy Blue"
"2460","J0343-DR-XL","J0343",74,"DRESS","XL","Navy Blue"
"2461","J0343-DR-XS","J0343",131,"DRESS","XS","Navy Blue"
"2462","J0343-DR-XXL","J0343",49,"DRESS","XXL","Navy Blue"
"2463","J0343-DR-XXXL","J0343",7,"DRESS","XXXL","Navy Blue"
"2464","J0344-TP-L","J0344",234,"TOP","L","Navy Blue"
"2465","J0344-TP-M","J0344",154,"TOP","M","Navy Blue"
"2466","J0344-TP-S","J0344",139,"TOP","S","Navy Blue"
"2467","J0344-TP-XL","J0344",145,"TOP","XL","Navy Blue"
"2468","J0344-TP-XS","J0344",131,"TOP","XS","Navy Blue"
"2469","J0344-TP-XXL","J0344",177,"TOP","XXL","Navy Blue"
"2470","J0344-TP-XXXL","J0344",157,"TOP","XXXL","Navy Blue"
"2471","J0345-SET-L","J0345",4,"SET","L","Cream"
"2472","J0345-SET-M","J0345",1,"SET","M","Cream"
"2473","J0345-SET-S","J0345",2,"SET","S","Cream"
"2474","J0345-SET-XL","J0345",8,"SET","XL","Cream"
"2475","J0345-SET-XS","J0345",0,"SET","XS","Cream"
"2476","J0345-SET-XXL","J0345",25,"SET","XXL","Cream"
"2477","J0345-SET-XXXL","J0345",32,"SET","XXXL","Cream"
"2478","J0346-SET-L","J0346",6,"SET","L","Cream"
"2479","J0346-SET-M","J0346",2,"SET","M","Cream"
"2480","J0346-SET-S","J0346",2,"SET","S","Cream"
"2481","J0346-SET-XL","J0346",5,"SET","XL","Cream"
"2482","J0346-SET-XS","J0346",3,"SET","XS","Cream"
"2483","J0346-SET-XXL","J0346",28,"SET","XXL","Cream"
"2484","J0346-SET-XXXL","J0346",29,"SET","XXXL","Cream"
"2485","J0347-SET-L","J0347",1,"SET","L","Black"
"2486","J0347-SET-M","J0347",1,"SET","M","Black"
"2487","J0347-SET-S","J0347",2,"SET","S","Black"
"2488","J0347-SET-XL","J0347",6,"SET","XL","Black"
"2489","J0347-SET-XS","J0347",3,"SET","XS","Black"
"2490","J0347-SET-XXL","J0347",11,"SET","XXL","Black"
"2491","J0347-SET-XXXL","J0347",26,"SET","XXXL","Black"
"2492","J0348-SET-L","J0348",7,"SET","L","Mustard"
"2493","J0348-SET-M","J0348",4,"SET","M","Mustard"
"2494","J0348-SET-S","J0348",4,"SET","S","Mustard"
"2495","J0348-SET-XL","J0348",28,"SET","XL","Mustard"
"2496","J0348-SET-XS","J0348",4,"SET","XS","Mustard"
"2497","J0348-SET-XXL","J0348",45,"SET","XXL","Mustard"
"2498","J0348-SET-XXXL","J0348",34,"SET","XXXL","Mustard"
"2499","J0349-SET-L","J0349",111,"CROP TOP WITH PLAZZO","L","Cream"
"2500","J0349-SET-M","J0349",232,"CROP TOP WITH PLAZZO","M","Cream"
"2501","J0349-SET-S","J0349",95,"CROP TOP WITH PLAZZO","S","Cream"
"2502","J0349-SET-XL","J0349",64,"CROP TOP WITH PLAZZO","XL","Cream"
"2503","J0349-SET-XS","J0349",77,"CROP TOP WITH PLAZZO","XS","Cream"
"2504","J0349-SET-XXL","J0349",11,"CROP TOP WITH PLAZZO","XXL","Cream"
"2505","J0349-SET-XXXL","J0349",27,"CROP TOP WITH PLAZZO","XXXL","Cream"
"2506","J0350-SET-L","J0350",2,"SET","L","Cream"
"2507","J0350-SET-M","J0350",2,"SET","M","Cream"
"2508","J0350-SET-S","J0350",2,"SET","S","Cream"
"2509","J0350-SET-XL","J0350",3,"SET","XL","Cream"
"2510","J0350-SET-XS","J0350",1,"SET","XS","Cream"
"2511","J0350-SET-XXL","J0350",15,"SET","XXL","Cream"
"2512","J0350-SET-XXXL","J0350",10,"SET","XXXL","Cream"
"2513","J0351-SET-L","J0351",24,"SET","L","Cream"
"2514","J0351-SET-M","J0351",99,"SET","M","Cream"
"2515","J0351-SET-S","J0351",30,"SET","S","Cream"
"2516","J0351-SET-XL","J0351",13,"SET","XL","Cream"
"2517","J0351-SET-XS","J0351",20,"SET","XS","Cream"
"2518","J0351-SET-XXL","J0351",23,"SET","XXL","Cream"
"2519","J0351-SET-XXXL","J0351",18,"SET","XXXL","Cream"
"2520","J0352-KR-L","J0352",22,"KURTA","L","Green"
"2521","J0352-KR-M","J0352",54,"KURTA","M","Green"
"2522","J0352-KR-S","J0352",30,"KURTA","S","Green"
"2523","J0352-KR-XL","J0352",15,"KURTA","XL","Green"
"2524","J0352-KR-XXL","J0352",26,"KURTA","XXL","Green"
"2525","J0353-KR-L","J0353",85,"KURTA","L","Peach"
"2526","J0353-KR-M","J0353",91,"KURTA","M","Peach"
"2527","J0353-KR-S","J0353",129,"KURTA","S","Peach"
"2528","J0353-KR-XL","J0353",35,"KURTA","XL","Peach"
"2529","J0353-KR-XXL","J0353",9,"KURTA","XXL","Peach"
"2530","J0354-KR-L","J0354",66,"KURTA","L","Pink"
"2531","J0354-KR-M","J0354",77,"KURTA","M","Pink"
"2532","J0354-KR-S","J0354",37,"KURTA","S","Pink"
"2533","J0354-KR-XL","J0354",81,"KURTA","XL","Pink"
"2534","J0354-KR-XXL","J0354",26,"KURTA","XXL","Pink"
"2535","J0354-KR-XXXL","J0354",1,"KURTA","XXXL","Pink"
"2536","J0355-KR-L","J0355",26,"KURTA","L","Blue"
"2537","J0355-KR-M","J0355",33,"KURTA","M","Blue"
"2538","J0355-KR-S","J0355",33,"KURTA","S","Blue"
"2539","J0355-KR-XL","J0355",30,"KURTA","XL","Blue"
"2540","J0355-KR-XXL","J0355",6,"KURTA","XXL","Blue"
"2541","J0369-SKD-L","J0369",3,"KURTA SET","L","Grey"
"2542","J0369-SKD-M","J0369",5,"KURTA SET","M","Grey"
"2543","J0369-SKD-S","J0369",7,"KURTA SET","S","Grey"
"2544","J0369-SKD-XL","J0369",2,"KURTA SET","XL","Grey"
"2545","J0369-SKD-XS","J0369",37,"KURTA SET","XS","Grey"
"2546","J0369-SKD-XXL","J0369",33,"KURTA SET","XXL","Grey"
"2547","J0369-SKD-XXXL","J0369",23,"KURTA SET","XXXL","Grey"
"2548","J0370-SKD-L","J0370",32,"KURTA SET","L","Maroon"
"2549","J0370-SKD-M","J0370",45,"KURTA SET","M","Maroon"
"2550","J0370-SKD-S","J0370",37,"KURTA SET","S","Maroon"
"2551","J0370-SKD-XL","J0370",32,"KURTA SET","XL","Maroon"
"2552","J0370-SKD-XS","J0370",46,"KURTA SET","XS","Maroon"
"2553","J0370-SKD-XXL","J0370",55,"KURTA SET","XXL","Maroon"
"2554","J0370-SKD-XXXL","J0370",35,"KURTA SET","XXXL","Maroon"
"2555","J0371-SKD-L","J0371",3,"KURTA SET","L","Teal"
"2556","J0371-SKD-M","J0371",2,"KURTA SET","M","Teal"
"2557","J0371-SKD-S","J0371",2,"KURTA SET","S","Teal"
"2558","J0371-SKD-XL","J0371",3,"KURTA SET","XL","Teal"
"2559","J0371-SKD-XS","J0371",6,"KURTA SET","XS","Teal"
"2560","J0371-SKD-XXL","J0371",11,"KURTA SET","XXL","Teal"
"2561","J0371-SKD-XXXL","J0371",20,"KURTA SET","XXXL","Teal"
"2562","J0372-SKD-L","J0372",31,"KURTA SET","L","Mustard"
"2563","J0372-SKD-M","J0372",25,"KURTA SET","M","Mustard"
"2564","J0372-SKD-S","J0372",39,"KURTA SET","S","Mustard"
"2565","J0372-SKD-XL","J0372",32,"KURTA SET","XL","Mustard"
"2566","J0372-SKD-XS","J0372",26,"KURTA SET","XS","Mustard"
"2567","J0372-SKD-XXL","J0372",22,"KURTA SET","XXL","Mustard"
"2568","J0372-SKD-XXXL","J0372",26,"KURTA SET","XXXL","Mustard"
"2569","J0373-KR-L","J0373",5,"KURTA","L","Orange"
"2570","J0373-KR-M","J0373",4,"KURTA","M","Orange"
"2571","J0373-KR-S","J0373",24,"KURTA","S","Orange"
"2572","J0373-KR-XL","J0373",3,"KURTA","XL","Orange"
"2573","J0373-KR-XS","J0373",41,"KURTA","XS","Orange"
"2574","J0373-KR-XXL","J0373",21,"KURTA","XXL","Orange"
"2575","J0373-KR-XXXL","J0373",8,"KURTA","XXXL","Orange"
"2576","J0374-KR-L","J0374",3,"KURTA","L","Green"
"2577","J0374-KR-M","J0374",2,"KURTA","M","Green"
"2578","J0374-KR-S","J0374",11,"KURTA","S","Green"
"2579","J0374-KR-XL","J0374",5,"KURTA","XL","Green"
"2580","J0374-KR-XS","J0374",23,"KURTA","XS","Green"
"2581","J0374-KR-XXL","J0374",5,"KURTA","XXL","Green"
"2582","J0374-KR-XXXL","J0374",7,"KURTA","XXXL","Green"
"2583","J0375-SKD-L","J0375",35,"SET","L","Cream"
"2584","J0375-SKD-M","J0375",47,"SET","M","Cream"
"2585","J0375-SKD-S","J0375",34,"SET","S","Cream"
"2586","J0375-SKD-XL","J0375",22,"SET","XL","Cream"
"2587","J0375-SKD-XS","J0375",37,"SET","XS","Cream"
"2588","J0375-SKD-XXL","J0375",37,"SET","XXL","Cream"
"2589","J0375-SKD-XXXL","J0375",19,"SET","XXXL","Cream"
"2590","J0376-SKD-L","J0376",1,"KURTA","L","Pink"
"2591","J0376-SKD-M","J0376",0,"KURTA","M","Pink"
"2592","J0376-SKD-S","J0376",7,"KURTA","S","Pink"
"2593","J0376-SKD-XL","J0376",9,"KURTA","XL","Pink"
"2594","J0376-SKD-XS","J0376",5,"KURTA","XS","Pink"
"2595","J0376-SKD-XXL","J0376",3,"KURTA","XXL","Pink"
"2596","J0376-SKD-XXXL","J0376",2,"KURTA","XXXL","Pink"
"2597","J0377-SKD-L","J0377",7,"SET","L","Beige"
"2598","J0377-SKD-M","J0377",3,"SET","M","Beige"
"2599","J0377-SKD-S","J0377",23,"SET","S","Beige"
"2600","J0377-SKD-XL","J0377",0,"SET","XL","Beige"
"2601","J0377-SKD-XS","J0377",25,"SET","XS","Beige"
"2602","J0377-SKD-XXL","J0377",1,"SET","XXL","Beige"
"2603","J0377-SKD-XXXL","J0377",2,"SET","XXXL","Beige"
"2604","J0378-SKD-L","J0378",1,"SET","L","Green"
"2605","J0378-SKD-M","J0378",1,"SET","M","Green"
"2606","J0378-SKD-S","J0378",3,"SET","S","Green"
"2607","J0378-SKD-XL","J0378",2,"SET","XL","Green"
"2608","J0378-SKD-XS","J0378",3,"SET","XS","Green"
"2609","J0378-SKD-XXL","J0378",0,"SET","XXL","Green"
"2610","J0378-SKD-XXXL","J0378",2,"SET","XXXL","Green"
"2611","J0379-SKD-L","J0379",3,"SET","L","Green"
"2612","J0379-SKD-M","J0379",7,"SET","M","Green"
"2613","J0379-SKD-S","J0379",14,"SET","S","Green"
"2614","J0379-SKD-XL","J0379",12,"SET","XL","Green"
"2615","J0379-SKD-XS","J0379",19,"SET","XS","Green"
"2616","J0379-SKD-XXL","J0379",2,"SET","XXL","Green"
"2617","J0379-SKD-XXXL","J0379",24,"SET","XXXL","Green"
"2618","J0380-SKD-L","J0380",29,"SET","L","Pink"
"2619","J0380-SKD-M","J0380",16,"SET","M","Pink"
"2620","J0380-SKD-S","J0380",27,"SET","S","Pink"
"2621","J0380-SKD-XL","J0380",12,"SET","XL","Pink"
"2622","J0380-SKD-XS","J0380",33,"SET","XS","Pink"
"2623","J0380-SKD-XXL","J0380",14,"SET","XXL","Pink"
"2624","J0380-SKD-XXXL","J0380",19,"SET","XXXL","Pink"
"2625","J0381-SKD-L","J0381",47,"SET","L","Gold"
"2626","J0381-SKD-M","J0381",91,"SET","M","Gold"
"2627","J0381-SKD-S","J0381",32,"SET","S","Gold"
"2628","J0381-SKD-XL","J0381",31,"SET","XL","Gold"
"2629","J0381-SKD-XS","J0381",28,"SET","XS","Gold"
"2630","J0381-SKD-XXL","J0381",29,"SET","XXL","Gold"
"2631","J0381-SKD-XXXL","J0381",21,"SET","XXXL","Gold"
"2632","J0382-SKD-L","J0382",10,"SET","L","Grey"
"2633","J0382-SKD-M","J0382",4,"SET","M","Grey"
"2634","J0382-SKD-S","J0382",18,"SET","S","Grey"
"2635","J0382-SKD-XL","J0382",13,"SET","XL","Grey"
"2636","J0382-SKD-XS","J0382",28,"SET","XS","Grey"
"2637","J0382-SKD-XXL","J0382",20,"SET","XXL","Grey"
"2638","J0382-SKD-XXXL","J0382",22,"SET","XXXL","Grey"
"2639","J0385-KR-L","J0385",10,"KURTA","L","Red"
"2640","J0385-KR-M","J0385",5,"KURTA","M","Red"
"2641","J0385-KR-S","J0385",13,"KURTA","S","Red"
"2642","J0385-KR-XL","J0385",24,"KURTA","XL","Red"
"2643","J0385-KR-XS","J0385",30,"KURTA","XS","Red"
"2644","J0385-KR-XXL","J0385",39,"KURTA","XXL","Red"
"2645","J0385-KR-XXXL","J0385",20,"KURTA","XXXL","Red"
"2646","J0386-KR-L","J0386",0,"KURTA","L","Rust"
"2647","J0386-KR-M","J0386",0,"KURTA","M","Rust"
"2648","J0386-KR-S","J0386",3,"KURTA","S","Rust"
"2649","J0386-KR-XL","J0386",0,"KURTA","XL","Rust"
"2650","J0386-KR-XS","J0386",6,"KURTA","XS","Rust"
"2651","J0386-KR-XXL","J0386",1,"KURTA","XXL","Rust"
"2652","J0386-KR-XXXL","J0386",2,"KURTA","XXXL","Rust"
"2653","J0388-TP-L","J0388",32,"TOP","L","Red"
"2654","J0388-TP-M","J0388",28,"TOP","M","Red"
"2655","J0388-TP-S","J0388",38,"TOP","S","Red"
"2656","J0388-TP-XL","J0388",36,"TOP","XL","Red"
"2657","J0388-TP-XS","J0388",29,"TOP","XS","Red"
"2658","J0388-TP-XXL","J0388",39,"TOP","XXL","Red"
"2659","J0388-TP-XXXL","J0388",31,"TOP","XXXL","Red"
"2660","J0389-TP-L","J0389",27,"TOP","L","Teal"
"2661","J0389-TP-M","J0389",24,"TOP","M","Teal"
"2662","J0389-TP-S","J0389",23,"TOP","S","Teal"
"2663","J0389-TP-XL","J0389",30,"TOP","XL","Teal"
"2664","J0389-TP-XS","J0389",37,"TOP","XS","Teal"
"2665","J0389-TP-XXL","J0389",34,"TOP","XXL","Teal"
"2666","J0389-TP-XXXL","J0389",25,"TOP","XXXL","Teal"
"2667","J0390-TP-L","J0390",3,"TOP","L","Mauve"
"2668","J0390-TP-M","J0390",3,"TOP","M","Mauve"
"2669","J0390-TP-S","J0390",15,"TOP","S","Mauve"
"2670","J0390-TP-XL","J0390",1,"TOP","XL","Mauve"
"2671","J0390-TP-XS","J0390",30,"TOP","XS","Mauve"
"2672","J0390-TP-XXL","J0390",4,"TOP","XXL","Mauve"
"2673","J0390-TP-XXXL","J0390",2,"TOP","XXXL","Mauve"
"2674","J0391-TP-L","J0391",1,"TOP","L","Green"
"2675","J0391-TP-M","J0391",2,"TOP","M","Green"
"2676","J0391-TP-S","J0391",11,"TOP","S","Green"
"2677","J0391-TP-XL","J0391",1,"TOP","XL","Green"
"2678","J0391-TP-XS","J0391",20,"TOP","XS","Green"
"2679","J0391-TP-XXL","J0391",10,"TOP","XXL","Green"
"2680","J0391-TP-XXXL","J0391",0,"TOP","XXXL","Green"
"2681","J0392-TP-L","J0392",20,"TOP","L","Rust"
"2682","J0392-TP-M","J0392",25,"TOP","M","Rust"
"2683","J0392-TP-S","J0392",31,"TOP","S","Rust"
"2684","J0392-TP-XL","J0392",30,"TOP","XL","Rust"
"2685","J0392-TP-XS","J0392",21,"TOP","XS","Rust"
"2686","J0392-TP-XXL","J0392",34,"TOP","XXL","Rust"
"2687","J0392-TP-XXXL","J0392",28,"TOP","XXXL","Rust"
"2688","J0395-DR-L","J0395",2,"DRESS","L","Teal"
"2689","J0395-DR-M","J0395",0,"DRESS","M","Teal"
"2690","J0395-DR-S","J0395",1,"DRESS","S","Teal"
"2691","J0395-DR-XL","J0395",2,"DRESS","XL","Teal"
"2692","J0395-DR-XS","J0395",1,"DRESS","XS","Teal"
"2693","J0395-DR-XXL","J0395",3,"DRESS","XXL","Teal"
"2694","J0395-DR-XXXL","J0395",2,"DRESS","XXXL","Teal"
"2695","J0396-DR-L","J0396",1,"DRESS","L","Yellow"
"2696","J0396-DR-M","J0396",4,"DRESS","M","Yellow"
"2697","J0396-DR-S","J0396",6,"DRESS","S","Yellow"
"2698","J0396-DR-XL","J0396",1,"DRESS","XL","Yellow"
"2699","J0396-DR-XS","J0396",4,"DRESS","XS","Yellow"
"2700","J0396-DR-XXL","J0396",7,"DRESS","XXL","Yellow"
"2701","J0396-DR-XXXL","J0396",2,"DRESS","XXXL","Yellow"
"2702","J0397-DR-L","J0397",2,"DRESS","L","Red"
"2703","J0397-DR-M","J0397",6,"DRESS","M","Red"
"2704","J0397-DR-S","J0397",26,"DRESS","S","Red"
"2705","J0397-DR-XL","J0397",7,"DRESS","XL","Red"
"2706","J0397-DR-XS","J0397",21,"DRESS","XS","Red"
"2707","J0397-DR-XXL","J0397",16,"DRESS","XXL","Red"
"2708","J0397-DR-XXXL","J0397",3,"DRESS","XXXL","Red"
"2709","J0398-DR-L","J0398",13,"DRESS","L","Wine"
"2710","J0398-DR-M","J0398",2,"DRESS","M","Wine"
"2711","J0398-DR-S","J0398",3,"DRESS","S","Wine"
"2712","J0398-DR-XL","J0398",21,"DRESS","XL","Wine"
"2713","J0398-DR-XS","J0398",19,"DRESS","XS","Wine"
"2714","J0398-DR-XXL","J0398",29,"DRESS","XXL","Wine"
"2715","J0399-DR-L","J0399",1,"DRESS","L","Rust"
"2716","J0399-DR-M","J0399",2,"DRESS","M","Rust"
"2717","J0399-DR-S","J0399",3,"DRESS","S","Rust"
"2718","J0399-DR-XL","J0399",5,"DRESS","XL","Rust"
